id_oferta,id_oferta_num,curso,campus,turno,modalidade_normalizada,classe,velocidade_min,velocidade_max,consistencia,mudancas_direcao,coef_var_min,coef_var_max,indice_confiabilidade,confiabilidade,tendencia
Química (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1080,Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,15.974,14.964,50.0,2,751.337,49.457,61.5,Média,Oscilante (Média)
Química (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1082,Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Queda,-5.576,-5.576,100.0,0,-205.019,-205.019,100.0,Muito Alta,Queda (Muito Alta)
Química (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1084,Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Queda,-86.646,-8.332,100.0,0,-422.859,23.884,99.9,Muito Alta,Queda (Muito Alta)
Química (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1087,Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-17.597,-32.802,66.7,2,-55.592,-1599.142,70.0,Alta,Oscilante (Alta)
Química (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1090,Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Queda,-73.928,-73.928,100.0,0,-779.293,-779.293,100.0,Muito Alta,Queda (Muito Alta)
Química (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1093,Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-12.713,20.202,66.7,2,-99.835,170.54,69.3,Média,Oscilante (Média)
Química (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1099,Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Oscilante,25.508,-3.202,50.0,1,-64.957,-32.451,68.3,Média,Oscilante (Média)
Química Tecnológica (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1103,Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Crescimento,5.825,47.797,100.0,0,-31.585,119.65,99.5,Muito Alta,Crescimento (Muito Alta)
Química Tecnológica (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1108,Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Queda,-40.188,-26.862,100.0,0,-255.302,-2189.275,100.0,Muito Alta,Queda (Muito Alta)
Química Tecnológica (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1109,Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Crescimento,14.645,76.909,100.0,0,-27.091,-766.766,100.0,Muito Alta,Crescimento (Muito Alta)
Relações Internacionais (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1111,Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,7.987,7.152,50.0,2,17.703,23.564,61.6,Média,Oscilante (Média)
Relações Internacionais (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1113,Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,15.197,14.436,75.0,2,36.283,34.721,74.0,Alta,Oscilante (Alta)
Relações Internacionais (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1115,Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Queda,1.512,-19.535,100.0,0,311.599,75.414,99.7,Muito Alta,Queda (Muito Alta)
Relações Internacionais (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1118,Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,6.153,58.007,100.0,0,-22.315,424.458,98.3,Muito Alta,Crescimento (Muito Alta)
Relações Internacionais (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1119,Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-0.502,-17.956,66.7,2,33.902,38.496,69.9,Média,Oscilante (Média)
Relações Internacionais (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1123,Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-2.054,-15.367,66.7,1,-99.946,101.403,76.3,Alta,Oscilante (Alta)
Saúde Coletiva (Bacharelado) | Ceilândia / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1126,Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,AC,Oscilante,4.691,-0.28,66.7,2,-7.609,773.503,67.0,Média,Oscilante (Média)
Saúde Coletiva (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1128,Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-8.418,4.966,66.7,2,-25.17,-373.47,70.0,Alta,Oscilante (Alta)
Saúde Coletiva (Bacharelado) | Ceilândia / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1129,Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,CN,Queda,-20.909,-10.024,100.0,0,-50.447,-29.701,100.0,Muito Alta,Queda (Muito Alta)
Saúde Coletiva (Bacharelado) | Ceilândia / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1133,Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R1_NPPI,Queda,-21.323,-48.963,100.0,0,-18.372,-50.729,100.0,Muito Alta,Queda (Muito Alta)
Saúde Coletiva (Bacharelado) | Ceilândia / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1136,Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R1_PPI,Queda,47.809,-32.591,100.0,0,-57.906,-126.758,100.0,Muito Alta,Queda (Muito Alta)
Saúde Coletiva (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1138,Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,Crescimento,26.576,26.576,100.0,0,-20.382,-20.382,100.0,Muito Alta,Crescimento (Muito Alta)
Saúde Coletiva (Bacharelado) | Ceilândia / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1140,Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R2_NPPI,Crescimento,9.906,9.836,100.0,0,-23.205,-29.927,100.0,Muito Alta,Crescimento (Muito Alta)
Saúde Coletiva (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1142,Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Queda,-73.73,-39.238,100.0,0,-108.216,-89.701,100.0,Muito Alta,Queda (Muito Alta)
Saúde Coletiva (Bacharelado) | Ceilândia / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1144,Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R2_PPI,Queda,-12.823,-5.247,100.0,0,-12.992,-51.771,100.0,Muito Alta,Queda (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1149,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,3.049,4.156,66.7,1,-32.099,48.754,76.5,Alta,Oscilante (Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1150,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-1.893,-4.28,66.7,1,-12.979,137.525,76.1,Alta,Oscilante (Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1152,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Queda,-12.494,-20.356,100.0,0,-253.125,-883.143,100.0,Muito Alta,Queda (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1153,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Oscilante,15.232,10.602,50.0,1,-58.556,-58.601,68.3,Média,Oscilante (Média)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1155,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Crescimento,76.672,34.809,100.0,0,-93.552,-68.943,100.0,Muito Alta,Crescimento (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1156,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,Crescimento,22.134,22.134,100.0,0,-36.492,-36.492,100.0,Muito Alta,Crescimento (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1159,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,27.511,6.837,100.0,0,-55.491,-19.557,100.0,Muito Alta,Crescimento (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1160,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,Queda,-11.855,-11.855,100.0,0,-20.587,-20.587,100.0,Muito Alta,Queda (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1163,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-4.8,-2.278,50.0,1,-8.528,-77.228,68.3,Média,Oscilante (Média)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1164,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Queda,-28.037,-53.695,100.0,0,-41.653,-109.206,100.0,Muito Alta,Queda (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1167,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Crescimento,18.644,10.907,100.0,0,-23.43,-90.537,100.0,Muito Alta,Crescimento (Muito Alta)
Serviço Social (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1168,Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,Queda,9.664,-21.487,100.0,0,-13.648,-44.046,100.0,Muito Alta,Queda (Muito Alta)
"Teoria, Crítica e História da Arte (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA",1171,"Teoria, Crítica e História da Arte (Bacharelado)",Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,17.533,27.753,66.7,1,-42.021,-366.994,76.7,Alta,Oscilante (Alta)
Terapia Ocupacional (Bacharelado) | Ceilândia / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1177,Terapia Ocupacional (Bacharelado),Ceilândia / DF,Diurno,AC,Oscilante,19.162,6.596,50.0,2,-99.033,89.247,61.3,Média,Oscilante (Média)
Terapia Ocupacional (Bacharelado) | Ceilândia / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1179,Terapia Ocupacional (Bacharelado),Ceilândia / DF,Diurno,CN,Oscilante,-7.924,-8.309,66.7,2,-214.062,-224.66,70.0,Alta,Oscilante (Alta)
Terapia Ocupacional (Bacharelado) | Ceilândia / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1181,Terapia Ocupacional (Bacharelado),Ceilândia / DF,Diurno,EP_R1_NPPI,Estável,2.025,0.105,50.0,1,-40.891,-127.915,68.3,Média,Estável
Terapia Ocupacional (Bacharelado) | Ceilândia / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1184,Terapia Ocupacional (Bacharelado),Ceilândia / DF,Diurno,EP_R1_PPI,Queda,60.072,-71.995,100.0,0,-90.886,263.821,99.0,Muito Alta,Queda (Muito Alta)
Terapia Ocupacional (Bacharelado) | Ceilândia / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1186,Terapia Ocupacional (Bacharelado),Ceilândia / DF,Diurno,EP_R2_NPPI,Oscilante,-7.895,-21.53,66.7,2,-32.366,-397.756,70.0,Alta,Oscilante (Alta)
Terapia Ocupacional (Bacharelado) | Ceilândia / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1189,Terapia Ocupacional (Bacharelado),Ceilândia / DF,Diurno,EP_R2_PPI,Crescimento,7.466,21.817,100.0,0,-12.747,-102.72,100.0,Muito Alta,Crescimento (Muito Alta)
Turismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1192,Turismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,13.077,19.875,66.7,2,-20.16,462.353,68.2,Média,Oscilante (Média)
Turismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1194,Turismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Queda,-15.38,-15.38,100.0,0,-39.499,-39.499,100.0,Muito Alta,Queda (Muito Alta)
Turismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1196,Turismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Crescimento,22.144,28.29,100.0,0,-64.084,-93.648,100.0,Muito Alta,Crescimento (Muito Alta)
Turismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1199,Turismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-3.025,7.468,50.0,1,-52.176,-34.235,68.3,Média,Oscilante (Média)
