Subprograma,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima,trienio,ano_inicial,ano_final,indice_trienio,curso_campus,curso_turno,curso_modalidade,curso_campus_turno,curso_modalidade_campus,curso_modalidade_turno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-64.508,-64.508,2021-2023,2021,2023,4,Artes Cênicas (Bacharelado) | Darcy Ribeiro,Artes Cênicas (Bacharelado) | Diurno,Artes Cênicas (Bacharelado) | EP_R1_NPPI,Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno,Artes Cênicas (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Artes Cênicas (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-58.968,-58.968,2021-2023,2021,2023,4,Artes Cênicas (Bacharelado) | Darcy Ribeiro,Artes Cênicas (Bacharelado) | Diurno,Artes Cênicas (Bacharelado) | EP_R2_PPI,Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno,Artes Cênicas (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Artes Cênicas (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-6.534,-6.534,2021-2023,2021,2023,4,Artes Cênicas (Bacharelado) | Darcy Ribeiro,Artes Cênicas (Bacharelado) | Diurno,Artes Cênicas (Bacharelado) | EP_R2_NPPI,Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno,Artes Cênicas (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Artes Cênicas (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Bacharelado),Diurno,AC,AC,False,,,False,,9.492,24.387,2021-2023,2021,2023,4,Artes Cênicas (Bacharelado) | Darcy Ribeiro,Artes Cênicas (Bacharelado) | Diurno,Artes Cênicas (Bacharelado) | AC,Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno,Artes Cênicas (Bacharelado) | AC | Darcy Ribeiro,Artes Cênicas (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Literatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-42.056,-5.063,2021-2023,2021,2023,4,Artes Cênicas (Literatura) | Darcy Ribeiro,Artes Cênicas (Literatura) | Diurno,Artes Cênicas (Literatura) | EP_R1_NPPI,Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno,Artes Cênicas (Literatura) | EP_R1_NPPI | Darcy Ribeiro,Artes Cênicas (Literatura) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Literatura),Diurno,AC,AC,False,,,False,,-1.077,21.881,2021-2023,2021,2023,4,Artes Cênicas (Literatura) | Darcy Ribeiro,Artes Cênicas (Literatura) | Diurno,Artes Cênicas (Literatura) | AC,Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno,Artes Cênicas (Literatura) | AC | Darcy Ribeiro,Artes Cênicas (Literatura) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Literatura),Noturno,AC,AC,False,,,False,,-68.863,25.467,2021-2023,2021,2023,4,Artes Cênicas (Literatura) | Darcy Ribeiro,Artes Cênicas (Literatura) | Noturno,Artes Cênicas (Literatura) | AC,Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno,Artes Cênicas (Literatura) | AC | Darcy Ribeiro,Artes Cênicas (Literatura) | AC | Noturno
2021-2023,2023,Darcy Ribeiro,Artes Visuais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-73.314,-3.219,2021-2023,2021,2023,4,Artes Visuais (Bacharelado) | Darcy Ribeiro,Artes Visuais (Bacharelado) | Diurno,Artes Visuais (Bacharelado) | EP_R2_NPPI,Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno,Artes Visuais (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Artes Visuais (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Artes Visuais (Bacharelado),Diurno,AC,AC,False,,,False,,-13.782,47.739,2021-2023,2021,2023,4,Artes Visuais (Bacharelado) | Darcy Ribeiro,Artes Visuais (Bacharelado) | Diurno,Artes Visuais (Bacharelado) | AC,Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno,Artes Visuais (Bacharelado) | AC | Darcy Ribeiro,Artes Visuais (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Biblioteconomia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-15.523,-15.523,2021-2023,2021,2023,4,Biblioteconomia (Bacharelado) | Darcy Ribeiro,Biblioteconomia (Bacharelado) | Diurno,Biblioteconomia (Bacharelado) | EP_R1_NPPI,Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno,Biblioteconomia (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Biblioteconomia (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biblioteconomia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-45.652,-45.652,2021-2023,2021,2023,4,Biblioteconomia (Bacharelado) | Darcy Ribeiro,Biblioteconomia (Bacharelado) | Diurno,Biblioteconomia (Bacharelado) | EP_R2_PPI,Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno,Biblioteconomia (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Biblioteconomia (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biblioteconomia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-30.853,22.648,2021-2023,2021,2023,4,Biblioteconomia (Bacharelado) | Darcy Ribeiro,Biblioteconomia (Bacharelado) | Diurno,Biblioteconomia (Bacharelado) | EP_R2_NPPI,Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno,Biblioteconomia (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Biblioteconomia (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biblioteconomia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-34.372,-34.372,2021-2023,2021,2023,4,Biblioteconomia (Bacharelado) | Darcy Ribeiro,Biblioteconomia (Bacharelado) | Diurno,Biblioteconomia (Bacharelado) | CN,Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno,Biblioteconomia (Bacharelado) | CN | Darcy Ribeiro,Biblioteconomia (Bacharelado) | CN | Diurno
2021-2023,2023,Darcy Ribeiro,Biblioteconomia (Bacharelado),Diurno,AC,AC,False,,,False,,-82.692,28.164,2021-2023,2021,2023,4,Biblioteconomia (Bacharelado) | Darcy Ribeiro,Biblioteconomia (Bacharelado) | Diurno,Biblioteconomia (Bacharelado) | AC,Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno,Biblioteconomia (Bacharelado) | AC | Darcy Ribeiro,Biblioteconomia (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-4.111,3.96,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | EP_R1_PPI,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | EP_R1_PPI | Darcy Ribeiro,Biologia (Bacharelado) | EP_R1_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,11.011,14.473,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | EP_R1_NPPI,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Biologia (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-50.159,-26.927,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | EP_R2_PPI,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Biologia (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,40.429,40.429,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | EP_R2_NPPI,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Biologia (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,EP_R2_NPPI_PCD,EP_R2_NPPI_PCD,True,R2,NPPI,True,1.5,-25.671,-25.671,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | EP_R2_NPPI_PCD,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | EP_R2_NPPI_PCD | Darcy Ribeiro,Biologia (Bacharelado) | EP_R2_NPPI_PCD | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,24.351,24.351,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | CN,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | CN | Darcy Ribeiro,Biologia (Bacharelado) | CN | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Bacharelado),Diurno,AC,AC,False,,,False,,92.094,139.272,2021-2023,2021,2023,4,Biologia (Bacharelado) | Darcy Ribeiro,Biologia (Bacharelado) | Diurno,Biologia (Bacharelado) | AC,Biologia (Bacharelado) | Darcy Ribeiro | Diurno,Biologia (Bacharelado) | AC | Darcy Ribeiro,Biologia (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-32.04,-17.529,2021-2023,2021,2023,4,Biologia (Licenciatura) | Darcy Ribeiro,Biologia (Licenciatura) | Noturno,Biologia (Licenciatura) | EP_R1_PPI,Biologia (Licenciatura) | Darcy Ribeiro | Noturno,Biologia (Licenciatura) | EP_R1_PPI | Darcy Ribeiro,Biologia (Licenciatura) | EP_R1_PPI | Noturno
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-34.27,-8.304,2021-2023,2021,2023,4,Biologia (Licenciatura) | Darcy Ribeiro,Biologia (Licenciatura) | Noturno,Biologia (Licenciatura) | EP_R1_NPPI,Biologia (Licenciatura) | Darcy Ribeiro | Noturno,Biologia (Licenciatura) | EP_R1_NPPI | Darcy Ribeiro,Biologia (Licenciatura) | EP_R1_NPPI | Noturno
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-14.417,9.672,2021-2023,2021,2023,4,Biologia (Licenciatura) | Darcy Ribeiro,Biologia (Licenciatura) | Noturno,Biologia (Licenciatura) | EP_R2_PPI,Biologia (Licenciatura) | Darcy Ribeiro | Noturno,Biologia (Licenciatura) | EP_R2_PPI | Darcy Ribeiro,Biologia (Licenciatura) | EP_R2_PPI | Noturno
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,3.563,3.563,2021-2023,2021,2023,4,Biologia (Licenciatura) | Darcy Ribeiro,Biologia (Licenciatura) | Noturno,Biologia (Licenciatura) | EP_R2_NPPI,Biologia (Licenciatura) | Darcy Ribeiro | Noturno,Biologia (Licenciatura) | EP_R2_NPPI | Darcy Ribeiro,Biologia (Licenciatura) | EP_R2_NPPI | Noturno
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,AC,AC,False,,,False,,1.357,67.671,2021-2023,2021,2023,4,Biologia (Licenciatura) | Darcy Ribeiro,Biologia (Licenciatura) | Noturno,Biologia (Licenciatura) | AC,Biologia (Licenciatura) | Darcy Ribeiro | Noturno,Biologia (Licenciatura) | AC | Darcy Ribeiro,Biologia (Licenciatura) | AC | Noturno
2021-2023,2023,Darcy Ribeiro,Biotecnologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-35.358,22.414,2021-2023,2021,2023,4,Biotecnologia (Bacharelado) | Darcy Ribeiro,Biotecnologia (Bacharelado) | Diurno,Biotecnologia (Bacharelado) | EP_R1_NPPI,Biotecnologia (Bacharelado) | Darcy Ribeiro | Diurno,Biotecnologia (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Biotecnologia (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biotecnologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-25.817,-25.817,2021-2023,2021,2023,4,Biotecnologia (Bacharelado) | Darcy Ribeiro,Biotecnologia (Bacharelado) | Diurno,Biotecnologia (Bacharelado) | EP_R2_PPI,Biotecnologia (Bacharelado) | Darcy Ribeiro | Diurno,Biotecnologia (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Biotecnologia (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biotecnologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,2.909,28.978,2021-2023,2021,2023,4,Biotecnologia (Bacharelado) | Darcy Ribeiro,Biotecnologia (Bacharelado) | Diurno,Biotecnologia (Bacharelado) | EP_R2_NPPI,Biotecnologia (Bacharelado) | Darcy Ribeiro | Diurno,Biotecnologia (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Biotecnologia (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Biotecnologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,64.75,64.75,2021-2023,2021,2023,4,Biotecnologia (Bacharelado) | Darcy Ribeiro,Biotecnologia (Bacharelado) | Diurno,Biotecnologia (Bacharelado) | CN,Biotecnologia (Bacharelado) | Darcy Ribeiro | Diurno,Biotecnologia (Bacharelado) | CN | Darcy Ribeiro,Biotecnologia (Bacharelado) | CN | Diurno
2021-2023,2023,Darcy Ribeiro,Biotecnologia (Bacharelado),Diurno,AC,AC,False,,,False,,68.301,132.613,2021-2023,2021,2023,4,Biotecnologia (Bacharelado) | Darcy Ribeiro,Biotecnologia (Bacharelado) | Diurno,Biotecnologia (Bacharelado) | AC,Biotecnologia (Bacharelado) | Darcy Ribeiro | Diurno,Biotecnologia (Bacharelado) | AC | Darcy Ribeiro,Biotecnologia (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência Política (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-15.546,-3.077,2021-2023,2021,2023,4,Ciência Política (Bacharelado) | Darcy Ribeiro,Ciência Política (Bacharelado) | Diurno,Ciência Política (Bacharelado) | EP_R1_PPI,Ciência Política (Bacharelado) | Darcy Ribeiro | Diurno,Ciência Política (Bacharelado) | EP_R1_PPI | Darcy Ribeiro,Ciência Política (Bacharelado) | EP_R1_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência Política (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-21.736,15.499,2021-2023,2021,2023,4,Ciência Política (Bacharelado) | Darcy Ribeiro,Ciência Política (Bacharelado) | Diurno,Ciência Política (Bacharelado) | EP_R1_NPPI,Ciência Política (Bacharelado) | Darcy Ribeiro | Diurno,Ciência Política (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Ciência Política (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência Política (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-30.791,5.586,2021-2023,2021,2023,4,Ciência Política (Bacharelado) | Darcy Ribeiro,Ciência Política (Bacharelado) | Diurno,Ciência Política (Bacharelado) | EP_R2_PPI,Ciência Política (Bacharelado) | Darcy Ribeiro | Diurno,Ciência Política (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Ciência Política (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência Política (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,16.428,22.171,2021-2023,2021,2023,4,Ciência Política (Bacharelado) | Darcy Ribeiro,Ciência Política (Bacharelado) | Diurno,Ciência Política (Bacharelado) | EP_R2_NPPI,Ciência Política (Bacharelado) | Darcy Ribeiro | Diurno,Ciência Política (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Ciência Política (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência Política (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,59.772,59.772,2021-2023,2021,2023,4,Ciência Política (Bacharelado) | Darcy Ribeiro,Ciência Política (Bacharelado) | Diurno,Ciência Política (Bacharelado) | CN,Ciência Política (Bacharelado) | Darcy Ribeiro | Diurno,Ciência Política (Bacharelado) | CN | Darcy Ribeiro,Ciência Política (Bacharelado) | CN | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência Política (Bacharelado),Diurno,AC,AC,False,,,False,,51.125,76.944,2021-2023,2021,2023,4,Ciência Política (Bacharelado) | Darcy Ribeiro,Ciência Política (Bacharelado) | Diurno,Ciência Política (Bacharelado) | AC,Ciência Política (Bacharelado) | Darcy Ribeiro | Diurno,Ciência Política (Bacharelado) | AC | Darcy Ribeiro,Ciência Política (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência da Computação (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-7.916,6.671,2021-2023,2021,2023,4,Ciência da Computação (Bacharelado) | Darcy Ribeiro,Ciência da Computação (Bacharelado) | Diurno,Ciência da Computação (Bacharelado) | EP_R1_PPI,Ciência da Computação (Bacharelado) | Darcy Ribeiro | Diurno,Ciência da Computação (Bacharelado) | EP_R1_PPI | Darcy Ribeiro,Ciência da Computação (Bacharelado) | EP_R1_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência da Computação (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,8.992,21.805,2021-2023,2021,2023,4,Ciência da Computação (Bacharelado) | Darcy Ribeiro,Ciência da Computação (Bacharelado) | Diurno,Ciência da Computação (Bacharelado) | EP_R1_NPPI,Ciência da Computação (Bacharelado) | Darcy Ribeiro | Diurno,Ciência da Computação (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Ciência da Computação (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência da Computação (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,53.97,91.909,2021-2023,2021,2023,4,Ciência da Computação (Bacharelado) | Darcy Ribeiro,Ciência da Computação (Bacharelado) | Diurno,Ciência da Computação (Bacharelado) | EP_R2_PPI,Ciência da Computação (Bacharelado) | Darcy Ribeiro | Diurno,Ciência da Computação (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Ciência da Computação (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência da Computação (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,107.146,124.221,2021-2023,2021,2023,4,Ciência da Computação (Bacharelado) | Darcy Ribeiro,Ciência da Computação (Bacharelado) | Diurno,Ciência da Computação (Bacharelado) | EP_R2_NPPI,Ciência da Computação (Bacharelado) | Darcy Ribeiro | Diurno,Ciência da Computação (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Ciência da Computação (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência da Computação (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,137.024,137.024,2021-2023,2021,2023,4,Ciência da Computação (Bacharelado) | Darcy Ribeiro,Ciência da Computação (Bacharelado) | Diurno,Ciência da Computação (Bacharelado) | CN,Ciência da Computação (Bacharelado) | Darcy Ribeiro | Diurno,Ciência da Computação (Bacharelado) | CN | Darcy Ribeiro,Ciência da Computação (Bacharelado) | CN | Diurno
2021-2023,2023,Darcy Ribeiro,Ciência da Computação (Bacharelado),Diurno,AC,AC,False,,,False,,143.984,188.751,2021-2023,2021,2023,4,Ciência da Computação (Bacharelado) | Darcy Ribeiro,Ciência da Computação (Bacharelado) | Diurno,Ciência da Computação (Bacharelado) | AC,Ciência da Computação (Bacharelado) | Darcy Ribeiro | Diurno,Ciência da Computação (Bacharelado) | AC | Darcy Ribeiro,Ciência da Computação (Bacharelado) | AC | Diurno
2021-2023,2023,Darcy Ribeiro,Ciências Ambientais (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-6.827,-6.827,2021-2023,2021,2023,4,Ciências Ambientais (Bacharelado) | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | Noturno,Ciências Ambientais (Bacharelado) | EP_R1_NPPI,Ciências Ambientais (Bacharelado) | Darcy Ribeiro | Noturno,Ciências Ambientais (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | EP_R1_NPPI | Noturno
2021-2023,2023,Darcy Ribeiro,Ciências Ambientais (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-51.524,-51.524,2021-2023,2021,2023,4,Ciências Ambientais (Bacharelado) | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | Noturno,Ciências Ambientais (Bacharelado) | EP_R2_PPI,Ciências Ambientais (Bacharelado) | Darcy Ribeiro | Noturno,Ciências Ambientais (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | EP_R2_PPI | Noturno
2021-2023,2023,Darcy Ribeiro,Ciências Ambientais (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-29.414,-13.823,2021-2023,2021,2023,4,Ciências Ambientais (Bacharelado) | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | Noturno,Ciências Ambientais (Bacharelado) | EP_R2_NPPI,Ciências Ambientais (Bacharelado) | Darcy Ribeiro | Noturno,Ciências Ambientais (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | EP_R2_NPPI | Noturno
2021-2023,2023,Darcy Ribeiro,Ciências Ambientais (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-39.988,-39.988,2021-2023,2021,2023,4,Ciências Ambientais (Bacharelado) | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | Noturno,Ciências Ambientais (Bacharelado) | CN,Ciências Ambientais (Bacharelado) | Darcy Ribeiro | Noturno,Ciências Ambientais (Bacharelado) | CN | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | CN | Noturno
2021-2023,2023,Darcy Ribeiro,Ciências Ambientais (Bacharelado),Noturno,AC,AC,False,,,False,,-51.442,9.203,2021-2023,2021,2023,4,Ciências Ambientais (Bacharelado) | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | Noturno,Ciências Ambientais (Bacharelado) | AC,Ciências Ambientais (Bacharelado) | Darcy Ribeiro | Noturno,Ciências Ambientais (Bacharelado) | AC | Darcy Ribeiro,Ciências Ambientais (Bacharelado) | AC | Noturno
2021-2023,2023,Darcy Ribeiro,Ciências Contábeis (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-59.857,-59.857,2021-2023,2021,2023,4,Ciências Contábeis (Bacharelado) | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | Diurno,Ciências Contábeis (Bacharelado) | EP_R1_PPI,Ciências Contábeis (Bacharelado) | Darcy Ribeiro | Diurno,Ciências Contábeis (Bacharelado) | EP_R1_PPI | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | EP_R1_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciências Contábeis (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-49.303,44.815,2021-2023,2021,2023,4,Ciências Contábeis (Bacharelado) | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | Diurno,Ciências Contábeis (Bacharelado) | EP_R1_NPPI,Ciências Contábeis (Bacharelado) | Darcy Ribeiro | Diurno,Ciências Contábeis (Bacharelado) | EP_R1_NPPI | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | EP_R1_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciências Contábeis (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-21.687,-21.687,2021-2023,2021,2023,4,Ciências Contábeis (Bacharelado) | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | Diurno,Ciências Contábeis (Bacharelado) | EP_R2_PPI,Ciências Contábeis (Bacharelado) | Darcy Ribeiro | Diurno,Ciências Contábeis (Bacharelado) | EP_R2_PPI | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | EP_R2_PPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciências Contábeis (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-50.174,55.242,2021-2023,2021,2023,4,Ciências Contábeis (Bacharelado) | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | Diurno,Ciências Contábeis (Bacharelado) | EP_R2_NPPI,Ciências Contábeis (Bacharelado) | Darcy Ribeiro | Diurno,Ciências Contábeis (Bacharelado) | EP_R2_NPPI | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | EP_R2_NPPI | Diurno
2021-2023,2023,Darcy Ribeiro,Ciências Contábeis (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-24.684,3.632,2021-2023,2021,2023,4,Ciências Contábeis (Bacharelado) | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | Diurno,Ciências Contábeis (Bacharelado) | CN,Ciências Contábeis (Bacharelado) | Darcy Ribeiro | Diurno,Ciências Contábeis (Bacharelado) | CN | Darcy Ribeiro,Ciências Contábeis (Bacharelado) | CN | Diurno
