id_oferta,id_oferta_num,curso,campus,turno,modalidade,observacoes_min,observacoes_max,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,media_historica_min,mediana_historica_min,minimo_historico_min,maximo_historico_min,amplitude_historica_min,desvio_historico_min,coef_var_min,consistencia_min,mudancas_min,volatilidade_min,media_historica_max,mediana_historica_max,minimo_historico_max,maximo_historico_max,amplitude_historica_max,desvio_historico_max,coef_var_max,consistencia_max,mudancas_max,volatilidade_max,persistencia_min,r2_persistencia_min,regressao_linear_min,r2_regressao_linear_min,regressao_ponderada_min,r2_regressao_ponderada_min,media_movel_min,r2_media_movel_min,persistencia_max,r2_persistencia_max,regressao_linear_max,r2_regressao_linear_max,regressao_ponderada_max,r2_regressao_ponderada_max,media_movel_max,r2_media_movel_max,ensemble_min,ensemble_mediana_min,ensemble_desvio_min,ensemble_amplitude_min,ensemble_n_modelos_min,ensemble_max,ensemble_mediana_max,ensemble_desvio_max,ensemble_amplitude_max,ensemble_n_modelos_max
Comunicação Social - Publicidade e Propaganda (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,207,Comunicação Social - Publicidade e Propaganda (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,0.0,0.0,0.0,100.0,0.0,0.0,50.59,50.59,50.59,50.59,0.0,0.0,0.0,100.0,0,0.0,50.59,,,,,,50.59,,50.59,,,,,,50.59,,50.59,50.59,0.0,0.0,2,50.59,50.59,0.0,0.0,2
Comunicação Social - Publicidade e Propaganda (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,208,Comunicação Social - Publicidade e Propaganda (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,4,-26.233,-74.578,8.751,-74.578,-20.72,-11.628,-74.578,14.955,89.533,39.855,-192.351,66.667,1.0,59.479,8.109,25.36,-74.578,56.294,130.872,58.611,722.813,66.667,1,82.867,-74.578,,-59.973,0.259,-83.722,0.081,-28.571,,-74.578,,-57.97,0.339,-90.787,0.182,-5.107,,-61.711,-67.276,24.162,55.151,4,-57.11,-66.274,37.168,85.68,4
Comunicação Social - Publicidade e Propaganda (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,209,Comunicação Social - Publicidade e Propaganda (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-41.458,-41.458,-16.426,-16.426,-41.458,-41.458,-41.458,-41.458,0.0,0.0,0.0,100.0,0.0,0.0,-16.426,-16.426,-16.426,-16.426,0.0,0.0,0.0,100.0,0,0.0,-41.458,,,,,,-41.458,,-16.426,,,,,,-16.426,,-41.458,-41.458,0.0,0.0,2,-16.426,-16.426,0.0,0.0,2
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,210,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,AC,6,5,47.993,69.433,110.494,134.182,62.082,64.294,39.969,86.509,46.54,16.42,26.448,60.0,2.0,25.584,116.203,110.494,57.784,175.444,117.66,43.155,37.138,50.0,2,75.722,69.433,,63.217,0.001,58.651,-0.046,62.352,,134.182,,102.24,0.038,102.349,0.035,111.517,,63.413,62.785,4.475,10.782,4,112.572,106.933,15.048,31.942,4
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,211,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,CN,6,6,-49.161,-55.674,-49.161,-55.674,-8.319,1.484,-55.674,48.632,104.306,38.686,-465.019,60.0,3.0,61.688,-8.319,1.484,-55.674,48.632,104.306,38.686,-465.019,60.0,3,61.688,-55.674,,-25.215,0.055,-47.733,-0.152,-12.342,,-55.674,,-25.215,0.055,-47.733,-0.152,-12.342,,-35.241,-36.474,19.987,43.332,4,-35.241,-36.474,19.987,43.332,4
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,212,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,2,7.659,-34.127,7.659,-10.753,-13.234,-13.234,-34.127,7.659,41.786,29.547,-223.267,100.0,0.0,0.0,-1.547,-1.547,-10.753,7.659,18.412,13.019,-841.58,100.0,0,0.0,-34.127,,-75.913,1.0,-75.913,1.0,-20.198,,-10.753,,-29.165,1.0,-29.165,1.0,-4.616,,-51.538,-55.02,28.715,55.715,4,-18.425,-19.959,12.652,24.549,4
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,213,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,3,-40.091,-17.004,9.785,-14.344,-31.153,-36.365,-40.091,-17.004,23.087,12.394,-39.785,100.0,0.0,11.056,-13.641,-14.344,-36.365,9.785,46.15,23.083,-169.214,50.0,1,48.204,-17.004,,-8.066,0.867,-5.461,0.849,-27.306,,-14.344,,-37.77,0.273,-26.408,0.171,-17.663,,-14.459,-12.535,9.889,21.845,4,-24.046,-22.036,10.469,23.426,4
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,214,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,5,-30.985,-42.029,9.153,-0.538,-18.187,-15.585,-42.029,5.234,47.263,18.71,-102.878,50.0,1.0,24.593,26.977,9.153,-0.538,74.452,74.99,31.675,117.415,50.0,3,65.054,-42.029,,-27.218,0.065,-40.552,-0.22,-20.194,,-0.538,,30.184,0.003,18.537,-0.073,27.69,,-32.498,-33.885,10.567,21.835,4,18.968,23.113,13.935,30.722,4
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,215,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,41.977,41.977,41.977,41.977,41.977,41.977,41.977,41.977,0.0,0.0,0.0,100.0,0.0,0.0,41.977,41.977,41.977,41.977,0.0,0.0,0.0,100.0,0,0.0,41.977,,,,,,41.977,,41.977,,,,,,41.977,,41.977,41.977,0.0,0.0,2,41.977,41.977,0.0,0.0,2
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,216,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,3,-27.235,-63.885,13.364,-63.885,-39.839,-28.396,-63.885,-27.235,36.65,20.833,-52.293,100.0,0.0,24.274,-5.726,13.364,-63.885,33.343,97.228,51.348,-896.756,50.0,1,82.878,-63.885,,-76.489,0.774,-82.21,0.742,-45.947,,-63.885,,-82.975,0.566,-102.509,0.505,-18.601,,-67.133,-70.187,16.065,36.263,4,-66.993,-73.43,35.909,83.909,4
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,217,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-32.295,-32.295,26.778,26.778,-32.295,-32.295,-32.295,-32.295,0.0,0.0,0.0,100.0,0.0,0.0,26.778,26.778,26.778,26.778,0.0,0.0,0.0,100.0,0,0.0,-32.295,,,,,,-32.295,,26.778,,,,,,26.778,,-32.295,-32.295,0.0,0.0,2,26.778,26.778,0.0,0.0,2
Comunicação Social – Audiovisual (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI_PCD | EP=True | R=R2 | GE=PPI | PCD=True | SM=1.5,218,Comunicação Social – Audiovisual (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI_PCD,1,1,-6.39,-6.39,-6.39,-6.39,-6.39,-6.39,-6.39,-6.39,0.0,0.0,0.0,100.0,0.0,0.0,-6.39,-6.39,-6.39,-6.39,0.0,0.0,0.0,100.0,0,0.0,-6.39,,,,,,-6.39,,-6.39,,,,,,-6.39,,-6.39,-6.39,0.0,0.0,2,-6.39,-6.39,0.0,0.0,2
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,219,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,AC,6,6,79.753,87.407,125.943,110.73,75.548,78.81,54.836,87.407,32.571,11.231,14.866,60.0,2.0,18.714,103.319,107.888,69.182,125.943,56.761,18.97,18.361,60.0,3,31.72,87.407,,71.016,0.047,74.77,-0.022,74.469,,110.73,,86.944,0.213,92.765,0.156,99.42,,76.916,74.62,7.199,16.391,4,97.465,96.092,10.207,23.786,4
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,220,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,CN,6,6,6.632,3.136,32.212,3.136,8.046,15.33,-82.226,61.424,143.65,49.034,609.43,80.0,2.0,85.194,12.309,28.12,-82.226,61.424,143.65,49.989,406.111,60.0,3,84.602,3.136,,-22.964,0.114,-33.622,0.085,0.663,,3.136,,-31.491,0.219,-37.277,0.211,1.881,,-13.197,-11.151,17.995,36.758,4,-15.938,-14.805,21.436,40.413,4
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,221,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,5,-13.605,-63.935,-0.286,-63.935,-17.612,-13.605,-63.935,38.427,102.362,39.651,-225.141,75.0,2.0,65.488,-14.948,-3.349,-63.935,38.427,102.362,40.427,-270.456,75.0,2,67.122,-63.935,,-35.136,0.054,-53.434,-0.065,-21.506,,-63.935,,-40.463,0.111,-56.098,0.027,-20.618,,-43.503,-44.285,18.886,42.429,4,-45.279,-48.281,19.118,43.317,4
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,222,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,1,-55.242,-55.242,-7.149,-7.149,-55.242,-55.242,-55.242,-55.242,0.0,0.0,0.0,100.0,0.0,0.0,-7.149,-7.149,-7.149,-7.149,0.0,0.0,0.0,100.0,0,0.0,-55.242,,,,,,-55.242,,-7.149,,,,,,-7.149,,-55.242,-55.242,0.0,0.0,2,-7.149,-7.149,0.0,0.0,2
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,223,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,4,-36.333,-10.378,-11.018,1.203,-25.661,-27.966,-36.333,-10.378,25.955,11.247,-43.831,100.0,0.0,4.958,-8.35,-11.221,-12.16,1.203,13.363,6.386,-76.482,66.667,1,8.046,-10.378,,-4.558,0.939,-2.714,0.925,-21.44,,1.203,,0.632,0.528,3.386,0.435,-6.553,,-9.772,-7.468,8.436,18.726,4,-0.333,0.918,4.313,9.939,4
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,224,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,0.0,0.0,0.0,100.0,0.0,0.0,26.07,26.07,26.07,26.07,0.0,0.0,0.0,100.0,0,0.0,26.07,,,,,,26.07,,26.07,,,,,,26.07,,26.07,26.07,0.0,0.0,2,26.07,26.07,0.0,0.0,2
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,225,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,5,-22.489,-61.294,9.31,-29.644,-16.512,-22.489,-61.294,47.464,108.758,40.095,-242.815,75.0,1.0,55.858,3.87,9.31,-29.644,47.464,77.108,31.708,819.293,75.0,1,35.334,-61.294,,-64.037,0.39,-79.625,0.305,-27.073,,-29.644,,-41.086,0.558,-50.791,0.506,-6.12,,-58.007,-62.665,22.146,52.552,4,-31.91,-35.365,19.244,44.671,4
Design – Programação Visual/Projeto do Produto (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,226,Design – Programação Visual/Projeto do Produto (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-44.318,-44.318,-44.259,-44.259,-44.318,-44.318,-44.318,-44.318,0.0,0.0,0.0,100.0,0.0,0.0,-44.259,-44.259,-44.259,-44.259,0.0,0.0,0.0,100.0,0,0.0,-44.318,,,,,,-44.318,,-44.259,,,,,,-44.259,,-44.318,-44.318,0.0,0.0,2,-44.259,-44.259,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,227,Direito (Bacharelado),Darcy Ribeiro,Diurno,AC,5,5,101.827,137.491,146.068,172.039,119.53,120.424,101.827,137.491,35.664,14.809,12.389,50.0,2.0,22.976,157.236,172.039,117.929,176.907,58.978,25.159,16.001,50.0,2,47.55,137.491,,134.046,0.347,133.87,0.346,122.826,,172.039,,158.13,0.0,155.89,-0.002,156.767,,132.058,133.958,6.377,14.665,4,160.707,157.449,7.611,16.149,4
Direito (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,228,Direito (Bacharelado),Darcy Ribeiro,Noturno,AC,6,5,56.835,104.746,124.602,126.174,83.782,81.78,56.835,104.746,47.911,17.854,21.31,80.0,2.0,20.845,118.62,126.174,82.163,131.453,49.29,20.545,17.32,75.0,2,38.255,104.746,,108.938,0.567,105.228,0.541,89.771,,126.174,,107.943,0.098,109.048,0.094,115.727,,102.171,104.987,8.476,19.167,4,114.723,112.387,8.373,18.231,4
Direito (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,229,Direito (Bacharelado),Darcy Ribeiro,Diurno,CN,6,6,67.814,85.357,109.896,112.75,74.683,71.432,50.939,101.124,50.185,17.002,22.765,60.0,2.0,28.768,103.064,104.022,81.379,130.856,49.477,18.552,18.0,60.0,3,32.697,85.357,,74.229,0.0,72.479,-0.006,74.575,,112.75,,94.91,0.055,97.534,0.043,101.123,,76.66,74.402,5.87,12.878,4,101.579,99.328,7.871,17.84,4
Direito (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,230,Direito (Bacharelado),Darcy Ribeiro,Noturno,CN,6,6,54.94,80.945,84.963,89.34,53.291,53.922,30.06,80.945,50.885,19.283,36.185,60.0,3.0,36.177,79.724,87.152,30.572,97.6,67.028,24.546,30.789,60.0,3,44.798,80.945,,62.713,0.068,70.061,-0.02,55.534,,89.34,,66.339,0.085,66.371,0.085,76.537,,67.313,66.387,10.852,25.411,4,74.647,71.454,10.908,23.001,4
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,231,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,5,35.037,1.715,69.129,12.53,27.642,28.509,1.715,44.672,42.957,15.954,57.714,75.0,2.0,18.403,49.455,55.688,12.53,69.129,56.599,21.521,43.516,50.0,2,21.076,1.715,,7.718,0.433,0.455,0.317,23.215,,12.53,,16.165,0.665,10.366,0.624,42.057,,8.276,4.717,10.451,22.759,4,20.279,14.347,14.714,31.691,4
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,232,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,5,5,-30.887,-23.726,1.416,-20.32,1.598,12.304,-30.887,26.665,57.552,27.042,1692.457,75.0,1.0,38.856,33.788,37.517,-20.32,96.173,116.493,45.542,134.787,75.0,1,74.829,-23.726,,10.203,0.028,-9.343,-0.265,3.51,,-20.32,,38.343,0.003,10.363,-0.209,34.8,,-4.839,-2.917,14.977,33.929,4,15.797,22.581,27.101,58.663,4
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,233,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,1,14.584,14.584,66.246,66.246,14.584,14.584,14.584,14.584,0.0,0.0,0.0,100.0,0.0,0.0,66.246,66.246,66.246,66.246,0.0,0.0,0.0,100.0,0,0.0,14.584,,,,,,14.584,,66.246,,,,,,66.246,,14.584,14.584,0.0,0.0,2,66.246,66.246,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,234,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPIQ,1,1,-26.945,-26.945,36.277,36.277,-26.945,-26.945,-26.945,-26.945,0.0,0.0,0.0,100.0,0.0,0.0,36.277,36.277,36.277,36.277,0.0,0.0,0.0,100.0,0,0.0,-26.945,,,,,,-26.945,,36.277,,,,,,36.277,,-26.945,-26.945,0.0,0.0,2,36.277,36.277,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI_PCD | EP=True | R=R1 | GE=NPPI | PCD=True | SM=1.5,235,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI_PCD,1,1,-22.954,-22.954,-22.954,-22.954,-22.954,-22.954,-22.954,-22.954,0.0,0.0,0.0,100.0,0.0,0.0,-22.954,-22.954,-22.954,-22.954,0.0,0.0,0.0,100.0,0,0.0,-22.954,,,,,,-22.954,,-22.954,,,,,,-22.954,,-22.954,-22.954,0.0,0.0,2,-22.954,-22.954,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,236,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,5,5,-16.819,-25.544,65.641,-13.238,-3.18,1.027,-25.544,19.392,44.936,18.017,-566.572,75.0,1.0,28.994,48.397,65.641,-13.238,69.167,82.405,34.963,72.242,50.0,2,43.006,-25.544,,-2.906,0.0,-14.629,-0.238,-3.119,,-13.238,,5.691,0.414,-9.452,0.309,38.907,,-11.549,-8.874,10.819,22.638,4,5.477,-1.881,23.74,52.145,4
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,237,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,4,4,-26.837,-5.484,12.579,1.005,-11.526,-10.8,-26.837,2.332,29.169,12.702,-110.203,66.667,2.0,24.002,18.857,16.075,1.005,42.274,41.269,17.387,92.206,66.667,1,29.131,-5.484,,-0.123,0.215,-3.831,0.172,-9.246,,1.005,,4.501,0.182,-5.151,0.028,15.986,,-4.671,-4.657,3.785,9.122,4,4.085,2.753,8.881,21.137,4
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,238,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPIQ,1,1,-87.773,-87.773,5.701,5.701,-87.773,-87.773,-87.773,-87.773,0.0,0.0,0.0,100.0,0.0,0.0,5.701,5.701,5.701,5.701,0.0,0.0,0.0,100.0,0,0.0,-87.773,,,,,,-87.773,,5.701,,,,,,5.701,,-87.773,-87.773,0.0,0.0,2,5.701,5.701,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,239,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPIQ,1,1,-40.663,-40.663,-26.586,-26.586,-40.663,-40.663,-40.663,-40.663,0.0,0.0,0.0,100.0,0.0,0.0,-26.586,-26.586,-26.586,-26.586,0.0,0.0,0.0,100.0,0,0.0,-40.663,,,,,,-40.663,,-26.586,,,,,,-26.586,,-40.663,-40.663,0.0,0.0,2,-26.586,-26.586,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI_PCD | EP=True | R=R1 | GE=PPI | PCD=True | SM=1.5,240,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI_PCD,1,1,-15.077,-15.077,-15.077,-15.077,-15.077,-15.077,-15.077,-15.077,0.0,0.0,0.0,100.0,0.0,0.0,-15.077,-15.077,-15.077,-15.077,0.0,0.0,0.0,100.0,0,0.0,-15.077,,,,,,-15.077,,-15.077,,,,,,-15.077,,-15.077,-15.077,0.0,0.0,2,-15.077,-15.077,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,241,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,4,26.201,87.931,124.283,94.48,77.338,91.276,26.201,100.598,74.397,34.482,44.586,66.667,1.0,42.47,116.418,118.746,94.48,133.701,39.221,16.854,14.477,66.667,2,29.872,87.931,,123.45,0.69,110.965,0.616,86.896,,94.48,,103.117,0.24,97.698,0.172,112.973,,102.311,99.448,17.946,36.554,4,102.067,100.407,8.097,18.493,4
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,242,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,5,5,20.26,34.633,66.642,65.065,48.672,54.367,20.26,74.138,53.878,21.288,43.738,75.0,1.0,31.116,75.06,66.642,61.664,94.779,33.115,14.876,19.819,50.0,2,23.201,34.633,,63.227,0.13,49.363,-0.108,51.906,,65.065,,84.048,0.101,77.315,-0.014,77.057,,49.782,50.635,11.761,28.594,4,75.872,77.186,7.898,18.983,4
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,243,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,123.845,123.845,123.845,123.845,123.845,123.845,123.845,123.845,0.0,0.0,0.0,100.0,0.0,0.0,123.845,123.845,123.845,123.845,0.0,0.0,0.0,100.0,0,0.0,123.845,,,,,,123.845,,123.845,,,,,,123.845,,123.845,123.845,0.0,0.0,2,123.845,123.845,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,244,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,92.181,92.181,92.842,92.842,92.181,92.181,92.181,92.181,0.0,0.0,0.0,100.0,0.0,0.0,92.842,92.842,92.842,92.842,0.0,0.0,0.0,100.0,0,0.0,92.181,,,,,,92.181,,92.842,,,,,,92.842,,92.181,92.181,0.0,0.0,2,92.842,92.842,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,245,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,27.527,27.527,27.527,27.527,27.527,27.527,27.527,27.527,0.0,0.0,0.0,100.0,0.0,0.0,27.527,27.527,27.527,27.527,0.0,0.0,0.0,100.0,0,0.0,27.527,,,,,,27.527,,27.527,,,,,,27.527,,27.527,27.527,0.0,0.0,2,27.527,27.527,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,246,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,5,16.331,19.197,49.195,45.871,32.075,31.732,16.331,48.707,32.376,14.513,45.248,75.0,1.0,21.466,66.878,52.731,45.871,114.506,68.635,28.503,42.619,75.0,1,47.939,19.197,,28.702,0.015,18.882,-0.242,31.325,,45.871,,83.416,0.094,71.288,-0.008,70.554,,24.527,23.949,6.427,12.443,4,67.782,70.921,15.753,37.545,4
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,247,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,5,5,-10.395,-54.298,45.688,-22.6,-1.249,-10.395,-54.298,38.282,92.58,37.361,-2991.754,75.0,1.0,43.1,36.922,45.688,-22.6,77.986,100.586,43.233,117.093,50.0,1,42.477,-54.298,,-42.293,0.335,-64.165,0.143,-10.37,,-22.6,,-23.601,0.544,-42.934,0.432,23.472,,-42.781,-48.295,23.386,53.796,4,-16.416,-23.101,28.191,66.407,4
Direito (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,248,Direito (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,61.18,61.18,81.56,81.56,61.18,61.18,61.18,61.18,0.0,0.0,0.0,100.0,0.0,0.0,81.56,81.56,81.56,81.56,0.0,0.0,0.0,100.0,0,0.0,61.18,,,,,,61.18,,81.56,,,,,,81.56,,61.18,61.18,0.0,0.0,2,81.56,81.56,0.0,0.0,2
Direito (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,249,Direito (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPIQ,1,1,31.885,31.885,58.328,58.328,31.885,31.885,31.885,31.885,0.0,0.0,0.0,100.0,0.0,0.0,58.328,58.328,58.328,58.328,0.0,0.0,0.0,100.0,0,0.0,31.885,,,,,,31.885,,58.328,,,,,,58.328,,31.885,31.885,0.0,0.0,2,58.328,58.328,0.0,0.0,2
