trienio,indice_trienio,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima,id_curso,id_curso_campus,id_curso_turno,id_curso_modalidade,id_curso_campus_turno,id_oferta,id_oferta_num,amplitude,delta_min,delta_max,delta_amplitude,ordem,total_trienios
2021-2023,4,2023,Darcy Ribeiro,Administração (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-63.326,12.204,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Noturno,Administração (Bacharelado) | EP_R2_NPPI,Administração (Bacharelado) | Darcy Ribeiro | Noturno,Administração (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,11,75.53,-50.821,8.603000000000002,59.424,4,4
2023-2025,6,2025,Darcy Ribeiro,Administração (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-17.433,18.394,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Diurno,Administração (Bacharelado) | EP_R2_NPPIQ,Administração (Bacharelado) | Darcy Ribeiro | Diurno,Administração (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,12,35.827,,,,1,1
2023-2025,6,2025,Darcy Ribeiro,Administração (Bacharelado),Noturno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-55.503,-4.817,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Noturno,Administração (Bacharelado) | EP_R2_NPPIQ,Administração (Bacharelado) | Darcy Ribeiro | Noturno,Administração (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,13,50.686,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Administração (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-66.919,-1.149,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Diurno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Diurno,Administração (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,14,65.77,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Administração (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-32.915,0.643,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Diurno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Diurno,Administração (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,14,33.558,34.004,1.792,-32.211999999999996,2,4
2020-2022,3,2022,Darcy Ribeiro,Administração (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-14.213,17.044,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Diurno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Diurno,Administração (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,14,31.256999999999998,18.701999999999998,16.401,-2.301000000000002,3,4
2021-2023,4,2023,Darcy Ribeiro,Administração (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-51.29,2.093,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Diurno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Diurno,Administração (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,14,53.382999999999996,-37.077,-14.951,22.125999999999998,4,4
2018-2020,1,2020,Darcy Ribeiro,Administração (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-74.731,-4.551,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Noturno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Noturno,Administração (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,15,70.17999999999999,,,,1,3
2019-2021,2,2021,Darcy Ribeiro,Administração (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-51.667,-6.11,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Noturno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Noturno,Administração (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,15,45.557,23.063999999999993,-1.5590000000000002,-24.62299999999999,2,3
2020-2022,3,2022,Darcy Ribeiro,Administração (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-84.174,-84.174,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Noturno,Administração (Bacharelado) | EP_R2_PPI,Administração (Bacharelado) | Darcy Ribeiro | Noturno,Administração (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,15,0.0,-32.507000000000005,-78.06400000000001,-45.557,3,3
2023-2025,6,2025,Darcy Ribeiro,Administração (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-25.422,-3.245,Administração (Bacharelado),Administração (Bacharelado) | Darcy Ribeiro,Administração (Bacharelado) | Diurno,Administração (Bacharelado) | EP_R2_PPIQ,Administração (Bacharelado) | Darcy Ribeiro | Diurno,Administração (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,16,22.177,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,AC,AC,False,,,False,,-82.562,39.359,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | AC,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,17,121.92099999999999,,,,1,6
2019-2021,2,2021,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,AC,AC,False,,,False,,-9.125,49.697,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | AC,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,17,58.822,73.437,10.338000000000001,-63.09899999999999,2,6
2020-2022,3,2022,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,AC,AC,False,,,False,,-6.614,104.416,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | AC,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,17,111.03,2.511,54.718999999999994,52.208,3,6
2021-2023,4,2023,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,AC,AC,False,,,False,,-7.422,85.304,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | AC,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,17,92.726,-0.8079999999999998,-19.111999999999995,-18.304000000000002,4,6
2022-2024,5,2024,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,AC,AC,False,,,False,,-95.148,-49.448,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | AC,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,17,45.699999999999996,-87.726,-134.752,-47.026,5,6
2023-2025,6,2025,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,AC,AC,False,,,False,,-5.377,112.172,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | AC,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,17,117.54899999999999,89.771,161.62,71.84899999999999,6,6
2018-2020,1,2020,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-56.023,-9.606,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | CN,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,18,46.417,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-13.14,11.95,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | CN,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,18,25.09,42.883,21.555999999999997,-21.327,2,5
2020-2022,3,2022,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-74.847,-66.324,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | CN,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,18,8.522999999999996,-61.706999999999994,-78.274,-16.567000000000004,3,5
2021-2023,4,2023,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-86.604,32.518,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | CN,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,18,119.122,-11.757000000000005,98.842,110.599,4,5
2023-2025,6,2025,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-22.112,-14.127,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | CN,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,18,7.984999999999998,64.492,-46.645,-111.137,5,5
2018-2020,1,2020,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-64.547,-64.547,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,19,0.0,,,,1,3
2019-2021,2,2021,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-50.337,33.84,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,19,84.177,14.209999999999994,98.387,84.177,2,3
2021-2023,4,2023,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-28.599,19.269,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,19,47.867999999999995,21.738000000000003,-14.571000000000005,-36.30900000000001,3,3
2023-2025,6,2025,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-56.39,-56.39,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_NPPIQ,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,20,0.0,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-73.408,-29.038,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,21,44.370000000000005,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-60.355,-33.373,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,21,26.982,13.053000000000004,-4.334999999999997,-17.388000000000005,2,4
2020-2022,3,2022,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-82.722,-82.722,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,21,0.0,-22.366999999999997,-49.349,-26.982,3,4
2021-2023,4,2023,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-64.647,-16.992,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R1_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,21,47.655,18.07499999999999,65.72999999999999,47.655,4,4
2018-2020,1,2020,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-58.889,21.927,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,22,80.816,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-47.09,38.297,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,22,85.387,11.799,16.369999999999997,4.570999999999998,2,4
2020-2022,3,2022,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-94.126,25.397,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,22,119.523,-47.036,-12.899999999999999,34.135999999999996,3,4
2021-2023,4,2023,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-35.875,1.054,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_NPPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,22,36.929,58.251000000000005,-24.343,-82.594,4,4
2023-2025,6,2025,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-58.036,-13.042,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_NPPIQ,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,23,44.994,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-67.906,-36.5,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,24,31.406000000000006,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-79.596,,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,24,,-11.689999999999998,,,2,4
2020-2022,3,2022,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-81.527,-28.783,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,24,52.744,-1.9309999999999974,,,3,4
2021-2023,4,2023,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-61.917,-4.933,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_PPI,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,24,56.984,19.61,23.85,4.240000000000002,4,4
2023-2025,6,2025,Darcy Ribeiro,Agronomia (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-62.778,-36.2,Agronomia (Bacharelado),Agronomia (Bacharelado) | Darcy Ribeiro,Agronomia (Bacharelado) | Diurno,Agronomia (Bacharelado) | EP_R2_PPIQ,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno,Agronomia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,25,26.577999999999996,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Diurno,AC,AC,False,,,False,,65.986,111.643,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Diurno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,26,45.657,,,,1,6
2019-2021,2,2021,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Diurno,AC,AC,False,,,False,,74.758,,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Diurno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,26,,8.771999999999991,,,2,6
2020-2022,3,2022,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Diurno,AC,AC,False,,,False,,84.147,121.99,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Diurno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,26,37.84299999999999,9.38900000000001,,,3,6
2021-2023,4,2023,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Diurno,AC,AC,False,,,False,,89.757,125.136,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Diurno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,26,35.37899999999999,5.609999999999999,3.146000000000001,-2.4639999999999986,4,6
2022-2024,5,2024,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Diurno,AC,AC,False,,,False,,64.82,77.537,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Diurno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,26,12.717000000000013,-24.937000000000012,-47.59899999999999,-22.661999999999978,5,6
2023-2025,6,2025,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Diurno,AC,AC,False,,,False,,98.047,146.303,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Diurno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,26,48.256,33.227000000000004,68.76599999999999,35.53899999999999,6,6
2018-2020,1,2020,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Noturno,AC,AC,False,,,False,,-31.822,62.419,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Noturno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,27,94.241,,,,1,6
2019-2021,2,2021,Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado),Noturno,AC,AC,False,,,False,,19.181,76.568,Arquitetura e Urbanismo (Bacharelado),Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro,Arquitetura e Urbanismo (Bacharelado) | Noturno,Arquitetura e Urbanismo (Bacharelado) | AC,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno,Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,27,57.387,51.003,14.149000000000001,-36.854,2,6
