id_oferta,id_oferta_num,curso,campus,turno,modalidade,n_trienios,media_ponderada_min,media_ponderada_max,desvio_ponderado_min,desvio_ponderado_max,slope_ponderada_min,slope_ponderada_max,momentum_min,momentum_max,aceleracao_min,aceleracao_max,curvatura_min,curvatura_max
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,664,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,CN,5,-25.202,-2.234,22.77,16.113,4.72143,-6.39825,9.404,-2.647,-33.558,-4.853,-6.927886,-2.973206
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,665,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,CN,5,-23.419,-22.831,22.112,22.181,-5.58043,-6.2423,-4.712,-5.888,-5.29467,-2.353,0.047345,0.859661
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,666,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,4,-35.466,-0.698,30.017,36.556,21.6464,4.7356,9.804,-0.599,10.1935,29.6635,5.09675,14.83175
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,667,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,3,-53.289,-34.465,14.214,19.801,-8.09906,-12.98343,-1.698,-3.745,-53.242,-65.714,-12.461333,-14.555833
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,668,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-58.937,-19.995,0.0,0.0,,,0.0,0.0,,,,
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,669,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-58.636,2.856,14.609,13.931,-4.1952,-10.2732,1.06,-3.079,-31.576,-20.571,-15.788,-10.2855
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,670,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,3,-87.76,-22.545,15.505,8.537,-17.8524,9.512,-7.137,3.88,35.596,-21.27,17.798,-10.635
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,671,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,-35.615,-13.684,29.174,31.398,-8.41471,-16.46446,1.281,-7.427,-40.698,-31.685,-17.226857,-8.873929
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,672,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,-56.664,-23.658,12.34,13.42,-1.5872,-6.964,0.599,-1.53,-13.9285,-19.523,-6.96425,-9.7615
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,673,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-39.068,-5.105,0.0,0.0,,,0.0,0.0,,,,
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,674,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,-73.336,-46.101,0.0,0.0,,,0.0,0.0,,,,
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,675,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,4,-70.906,6.8,23.897,9.979,-15.2304,7.5818,-3.654,3.546,-39.613,2.4515,-19.8065,1.22575
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,676,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,4,-25.7,-18.498,21.378,5.312,16.5732,2.1688,11.359,0.556,-30.725,5.286,-15.3625,2.643
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,677,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-62.243,-20.304,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,678,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,AC,5,91.72,130.187,8.388,23.307,-0.84671,1.96743,0.023,0.85,-4.67767,8.90533,-2.19932,-0.494017
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,679,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,CN,6,55.943,57.628,23.422,23.626,3.53869,1.0099,2.094,-2.121,11.389,20.23975,1.282429,4.443411
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,680,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,22.891,34.365,18.083,20.522,-7.97649,-13.52503,-0.935,-6.064,-23.765,-20.788,-10.956143,-7.381714
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,681,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,0.742,19.87,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPI_PCD | EP=True | R=R1 | GE=NPPI | PCD=True | SM=1.5,682,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPI_PCD,1,-11.536,-11.536,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,683,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPI,5,-10.273,19.53,37.879,39.247,-19.84551,-21.96403,-5.606,-9.12,-38.88233,-24.645,-19.060857,-13.805714
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,684,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPIQ,1,-37.309,2.578,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,685,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,77.581,87.898,19.192,14.57,-5.18184,-3.98407,-1.191,-1.496,-35.6025,-19.2925,-11.064455,-6.849614
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,686,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,75.146,75.146,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,687,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,-2.927,-2.927,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,688,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPI_PCD,1,2.412,2.412,0.0,0.0,,,0.0,0.0,,,,
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,689,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPI,5,16.511,42.576,16.311,26.417,-8.15651,-15.334,-2.464,-9.846,-22.22767,-12.583,-7.434857,-0.942
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,690,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,29.315,44.612,0.0,0.0,,,0.0,0.0,,,,
Química (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,691,Química (Bacharelado),Darcy Ribeiro,Diurno,AC,6,13.698,87.777,21.652,34.886,-0.42903,-0.95204,6.58,2.633,-18.445,8.30575,-10.406214,-5.139946
Química (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,692,Química (Bacharelado),Darcy Ribeiro,Diurno,CN,5,-9.009,-9.009,7.218,7.218,-0.16712,-0.16712,-1.362,-1.362,9.66367,9.66367,1.168502,1.168502
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,693,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,-24.485,21.667,38.863,6.114,-27.998,2.2028,-4.445,1.612,-146.62,-26.337,-73.31,-13.1685
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,694,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,22.563,26.649,0.0,0.0,,,0.0,0.0,,,,
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,695,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,-49.622,-4.908,20.117,54.847,-13.96423,-29.35171,-7.544,-13.821,-5.733,-53.23233,-4.414714,-14.366857
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,696,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-54.782,11.654,0.0,0.0,,,0.0,0.0,,,,
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,697,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-24.347,-9.63,26.165,34.167,-33.7734,-42.6038,-12.321,-12.321,31.906,-56.398,15.953,-28.199
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,698,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-12.868,-12.868,0.0,0.0,,,0.0,0.0,,,,
Química (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,699,Química (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-29.339,17.763,20.486,28.687,-9.17915,12.48505,-4.323,10.375,-5.71667,19.53833,-3.68523,-0.536638
Química (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,700,Química (Licenciatura),Darcy Ribeiro,Noturno,CN,1,-44.645,-44.645,0.0,0.0,,,0.0,0.0,,,,
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,701,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,-16.119,-16.119,20.867,20.867,-22.1325,-22.1325,-7.378,-7.378,,,,
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,702,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,1,-59.081,-1.061,0.0,0.0,,,0.0,0.0,,,,
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,703,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,-23.196,-17.383,22.573,15.14,3.4302,-8.0252,5.545,-3.068,-38.3015,-9.4485,-19.15075,-4.72425
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,704,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,2,-31.944,-0.02,5.435,17.139,-11.529,36.357,-1.921,6.06,,,,
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,705,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-45.705,71.059,17.385,43.273,2.61453,23.5739,-0.638,18.262,4.54233,-3.26833,3.211179,0.531135
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,706,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,CN,2,-12.198,-12.198,14.172,14.172,30.064,30.064,5.011,5.011,,,,
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,707,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,23.339,23.339,0.0,0.0,,,0.0,0.0,,,,
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,708,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-30.476,-14.681,23.972,17.467,-21.2832,-10.6224,-11.692,-6.838,10.501,15.271,5.2505,7.6355
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,709,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,2,-35.784,5.726,6.904,36.255,7.3225,38.4545,2.441,12.818,,,,
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,710,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,AC,6,90.548,132.426,14.027,32.639,1.57486,1.78109,1.644,-0.857,2.7735,21.58367,-0.497107,1.9769
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,CN,6,76.228,76.373,22.708,22.484,8.56921,8.35179,8.001,7.639,10.33125,11.09225,-1.290125,-1.018339
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,6.551,30.788,10.338,24.49,-2.69657,-18.64463,0.796,-10.238,-13.22933,-10.83033,-6.484286,-5.478214
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,713,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-59.284,22.165,0.0,0.0,,,0.0,0.0,,,,
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,714,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-18.654,42.584,18.321,45.025,-6.1142,24.6456,-0.37,13.532,-26.8715,-12.096,-13.43575,-6.048
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,715,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,48.082,54.707,14.864,19.561,-1.65117,-11.74335,0.646,-6.984,-24.951,-0.9165,-6.046068,-0.477818
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,716,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,72.126,90.752,0.0,0.0,,,0.0,0.0,,,,
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,717,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI_PCD,1,22.69,22.69,0.0,0.0,,,0.0,0.0,,,,
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,-6.997,17.334,24.417,22.581,-13.33634,-15.53308,-4.632,-9.113,-29.66567,-11.3445,-10.646071,-6.14
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,719,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1.225,60.338,0.0,0.0,,,0.0,0.0,,,,
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,AC,5,-77.378,2.086,5.981,14.197,1.40353,0.8498,1.095,2.133,-4.16133,-7.95467,-0.008859,-1.645965
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-73.538,-6.697,13.032,17.07,-3.5789,7.35623,-5.738,4.15,8.65667,20.24367,3.464546,2.193023
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,722,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,CN,2,-32.792,-25.536,9.857,4.725,-20.909,-10.024,-3.485,-1.671,,,,
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,723,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,CN,2,-37.913,-37.913,0.576,0.576,0.6105,0.6105,0.203,0.203,,,,
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,724,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R1_NPPI,3,-76.693,-64.188,16.915,28.831,-11.49213,-21.69949,-3.554,-8.16,-53.583,-73.333,-11.618833,-14.253
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,725,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,-4.128,-4.128,1.936,1.936,-2.053,-2.053,-0.684,-0.684,,,,
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,726,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R1_PPI,2,-50.412,-23.612,22.537,15.364,23.9045,-16.2955,7.968,-5.432,,,,
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,727,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,3,-85.409,-78.423,15.055,27.556,-0.3504,-17.1168,-2.361,-9.347,67.316,109.232,33.658,54.616
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,728,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R2_NPPI,4,-62.73,-29.084,19.815,5.844,14.6552,4.799,4.375,2.771,29.5235,-3.712,14.76175,-1.856
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,729,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-68.259,-39.177,26.172,14.048,-17.8466,-10.8794,-12.288,-6.54,46.762,10.24,17.834667,5.829833
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,730,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R2_PPI,3,-68.202,-25.19,8.156,23.707,-8.6468,7.666,-2.137,-0.874,-22.353,102.895,-11.1765,51.4475
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,731,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,2,-43.059,-28.708,32.13,11.834,68.158,25.104,11.36,4.184,,,,
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-34.447,40.95,18.034,17.325,-5.5496,3.93287,-0.838,-0.477,-28.26633,6.70333,-4.529795,4.387447
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-62.942,-0.3,8.063,8.506,0.3487,-0.45093,-0.291,-0.385,9.58133,7.50033,0.701007,0.08759
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,CN,5,-11.944,-10.372,21.798,23.596,-11.5835,-13.35245,-7.477,-10.622,-7.88933,-0.02733,-2.325351,-0.154327
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,735,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,CN,3,-25.636,-24.093,15.682,14.566,11.21024,8.27415,5.077,3.534,33.124,42.384,10.819667,12.363
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,736,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-45.173,-29.9,36.144,16.409,25.55733,11.603,12.779,5.802,,,,
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,737,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,3,-39.743,-39.743,10.116,10.116,5.7292,5.7292,0.543,0.543,41.012,41.012,20.506,20.506
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,738,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,-22.206,-8.808,12.882,20.229,3.62681,-6.29723,4.585,1.14,-49.591,-88.629,-14.690333,-22.727
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,739,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,3,-43.294,-37.792,4.227,9.326,-3.23972,-6.35425,-1.976,-1.976,3.595,-29.419,1.886667,-6.366833
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,740,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-58.325,-20.882,3.125,14.967,-2.4832,-5.8572,-1.307,-0.237,0.655,-26.915,0.3275,-13.4575
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,741,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-48.984,-37.086,12.707,24.638,-15.9898,-30.8256,-4.673,-8.949,-19.713,-39.781,-9.8565,-19.8905
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,742,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-49.665,-35.419,0.0,0.0,,,0.0,0.0,,,,
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,743,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-45.475,-3.5,10.891,5.038,4.7118,3.5328,3.107,1.818,-46.102,-19.207,-23.051,-9.6035
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,744,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,2,-48.459,-38.076,4.556,10.129,3.22133,-7.16233,1.611,-3.581,,,,
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,745,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-37.837,-37.837,0.0,0.0,,,0.0,0.0,,,,
