id_oferta,id_oferta_num,curso,campus,turno,modalidade,observacoes_min,observacoes_max,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,media_historica_min,mediana_historica_min,minimo_historico_min,maximo_historico_min,amplitude_historica_min,desvio_historico_min,coef_var_min,consistencia_min,mudancas_min,volatilidade_min,media_historica_max,mediana_historica_max,minimo_historico_max,maximo_historico_max,amplitude_historica_max,desvio_historico_max,coef_var_max,consistencia_max,mudancas_max,volatilidade_max,persistencia_min,persistencia_max,regressao_linear_min,regressao_linear_max,regressao_ponderada_min,regressao_ponderada_max,media_movel_min,media_movel_max,ensemble_min,ensemble_max,ensemble_mediana_min,ensemble_mediana_max,ensemble_desvio_min,ensemble_desvio_max,ensemble_amplitude_min,ensemble_amplitude_max,ensemble_n_modelos_min,ensemble_n_modelos_max,intervalo_previsto,delta_media_min,delta_media_max,delta_ultima_min,delta_ultima_max,estab_coef_var,estab_amplitude,estab_volatilidade,estab_mudancas,estab_observacoes,indice_estabilidade,classe_estabilidade
Matemática (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,602,Matemática (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,2,2,-38.182,23.101,-20.674,23.101,-7.541,-7.541,-38.182,23.101,61.283,43.334,-574.678,100.0,0.0,0.0,1.213,1.213,-20.674,23.101,43.775,30.954,2550.77,100.0,0,0.0,23.101,23.101,84.384,66.876,84.384,66.876,2.673,8.509,48.636,41.341,53.742,44.988,42.113,30.081,81.711,58.367,4,4,-7.295,56.177,40.128,25.535,18.24,97.25130890052355,25.78534031413613,78.20680628272252,74.54188481675392,39.47712418300654,63.05,Alta
Matemática (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,603,Matemática (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,-54.593,-54.593,1.689,1.689,-54.593,-54.593,-54.593,-54.593,0.0,0.0,0.0,100.0,0.0,0.0,1.689,1.689,1.689,1.689,0.0,0.0,0.0,100.0,0,0.0,-54.593,1.689,,,,,-54.593,1.689,-54.593,1.689,-54.593,1.689,0.0,0.0,0.0,0.0,2,2,56.282,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Matemática (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,604,Matemática (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,2,2,-11.475,-33.505,23.132,-15.931,-22.49,-22.49,-33.505,-11.475,22.03,15.578,-69.264,100.0,0.0,0.0,3.601,3.601,-15.931,23.132,39.063,27.622,767.163,100.0,0,0.0,-33.505,-15.931,-55.535,-54.994,-55.535,-54.994,-26.162,-2.91,-42.684,-32.207,-44.52,-35.462,15.139,26.843,29.373,52.084,4,4,10.477,-20.194,-35.808,-9.179,-16.276,74.60732984293193,56.544502617801044,78.20680628272252,74.54188481675392,39.47712418300654,64.68,Alta
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,605,Medicina (Bacharelado),Darcy Ribeiro,Diurno,AC,5,5,164.861,166.75,190.742,190.334,171.083,166.75,162.424,183.5,21.076,9.122,5.332,50.0,2.0,14.557,194.988,190.742,173.057,211.738,38.681,15.808,8.107,75.0,2,26.694,166.75,190.334,168.688,187.943,163.95,182.187,169.93,192.533,167.33,188.249,167.719,189.139,2.606,4.455,5.98,10.345,4,4,20.919,-3.753,-6.739,0.58,-2.085,15.575916230366493,57.32984293193717,50.13089005235602,17.212041884816752,82.2875816993464,44.51,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,606,Medicina (Bacharelado),Darcy Ribeiro,Diurno,CN,5,5,157.264,120.046,157.983,120.046,138.106,146.826,94.772,171.622,76.85,30.702,22.231,75.0,2.0,59.991,138.25,146.826,94.772,171.622,76.85,30.815,22.29,75.0,2,60.205,120.046,120.046,129.124,128.833,128.255,128.093,136.614,136.662,128.51,128.408,128.69,128.463,6.776,6.79,16.568,16.616,4,4,-0.102,-9.596,-9.842,8.464,8.362,14.005235602094245,15.706806282722518,11.387434554973819,17.212041884816752,82.2875816993464,28.12,Baixa
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,607,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,4,4,93.731,88.009,117.434,109.377,92.819,93.682,88.009,95.903,7.894,3.373,3.634,66.667,1.0,3.91,117.56,113.405,98.249,145.179,46.93,20.022,17.032,66.667,2,39.207,88.009,109.377,89.478,106.426,87.743,101.158,91.847,114.005,89.269,107.742,88.743,107.902,1.88,5.384,4.104,12.846,4,4,18.473,-3.55,-9.818,1.26,-1.635,15.706806282722518,63.21989528795812,55.75916230366492,37.56544502617801,64.9673202614379,47.44,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,608,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,1,98.649,98.649,98.649,98.649,98.649,98.649,98.649,98.649,0.0,0.0,0.0,100.0,0.0,0.0,98.649,98.649,98.649,98.649,0.0,0.0,0.0,100.0,0,0.0,98.649,98.649,,,,,98.649,98.649,98.649,98.649,98.649,98.649,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ_PCD | EP=True | R=R1 | GE=NPPIQ | PCD=True | SM=1.0,609,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ_PCD,1,1,46.775,46.775,46.775,46.775,46.775,46.775,46.775,46.775,0.0,0.0,0.0,100.0,0.0,0.0,46.775,46.775,46.775,46.775,0.0,0.0,0.0,100.0,0,0.0,46.775,46.775,,,,,46.775,46.775,46.775,46.775,46.775,46.775,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,610,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,5,5,28.975,55.923,94.939,61.257,55.444,55.923,28.975,78.064,49.089,19.825,35.757,75.0,2.0,31.167,91.744,86.39,61.257,138.392,77.135,28.898,31.499,75.0,2,48.395,55.923,61.257,63.631,74.129,53.572,61.277,57.264,87.83,57.597,71.123,56.593,67.703,4.302,12.681,10.059,26.573,4,4,13.526,2.153,-20.621,1.674,9.866,12.303664921465973,34.16230366492147,32.72251308900523,17.212041884816752,82.2875816993464,35.74,Baixa
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,611,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPIQ,1,1,81.446,81.446,96.795,96.795,81.446,81.446,81.446,81.446,0.0,0.0,0.0,100.0,0.0,0.0,96.795,96.795,96.795,96.795,0.0,0.0,0.0,100.0,0,0.0,81.446,96.795,,,,,81.446,96.795,81.446,96.795,81.446,96.795,0.0,0.0,0.0,0.0,2,2,15.349,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI_PCD | EP=True | R=R1 | GE=PPI | PCD=True | SM=1.5,612,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI_PCD,2,2,-40.024,-6.687,-40.024,-6.687,-23.356,-23.356,-40.024,-6.687,33.337,23.573,-100.93,100.0,0.0,0.0,-23.356,-23.356,-40.024,-6.687,33.337,23.573,-100.93,100.0,0,0.0,-6.687,-6.687,26.65,26.65,26.65,26.65,-17.799,-17.799,7.203,7.203,9.981,9.981,22.909,22.909,44.449,44.449,4,4,0.0,30.559,30.559,13.89,13.89,81.93717277486911,47.382198952879584,78.20680628272252,74.54188481675392,39.47712418300654,64.31,Alta
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,613,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,4,137.999,155.1,190.592,155.1,155.278,153.821,137.999,175.472,37.473,15.426,9.934,66.667,1.0,22.965,173.581,174.316,155.1,190.592,35.492,14.545,8.379,66.667,2,12.336,155.1,155.1,172.374,151.866,167.49,150.146,158.99,168.373,163.488,156.371,163.24,153.483,7.865,8.26,17.274,18.227,4,4,-7.117,8.21,-17.21,8.388,1.271,15.445026178010469,44.3717277486911,41.62303664921466,37.56544502617801,64.9673202614379,40.79,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,614,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,162.281,162.281,162.281,162.281,162.281,162.281,162.281,162.281,0.0,0.0,0.0,100.0,0.0,0.0,162.281,162.281,162.281,162.281,0.0,0.0,0.0,100.0,0,0.0,162.281,162.281,,,,,162.281,162.281,162.281,162.281,162.281,162.281,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,615,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,103.215,103.215,103.215,103.215,103.215,103.215,103.215,103.215,0.0,0.0,0.0,100.0,0.0,0.0,103.215,103.215,103.215,103.215,0.0,0.0,0.0,100.0,0,0.0,103.215,103.215,,,,,103.215,103.215,103.215,103.215,103.215,103.215,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,616,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI_PCD,1,1,107.509,107.509,107.509,107.509,107.509,107.509,107.509,107.509,0.0,0.0,0.0,100.0,0.0,0.0,107.509,107.509,107.509,107.509,0.0,0.0,0.0,100.0,0,0.0,107.509,107.509,,,,,107.509,107.509,107.509,107.509,107.509,107.509,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,617,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,4,101.453,78.632,124.97,98.015,97.292,101.48,78.632,107.578,28.946,12.768,13.123,66.667,1.0,18.723,117.738,119.248,98.015,134.438,36.423,15.684,13.321,66.667,2,28.746,78.632,98.015,86.18,106.043,80.266,101.327,94.173,114.74,84.813,105.031,83.223,103.685,7.032,7.262,15.541,16.725,4,4,20.218,-12.479,-12.707,6.181,7.016,14.92146596858639,51.89790575916231,46.07329842931938,37.56544502617801,64.9673202614379,43.09,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,618,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,115.802,115.802,119.954,119.954,115.802,115.802,115.802,115.802,0.0,0.0,0.0,100.0,0.0,0.0,119.954,119.954,119.954,119.954,0.0,0.0,0.0,100.0,0,0.0,115.802,119.954,,,,,115.802,119.954,115.802,119.954,115.802,119.954,0.0,0.0,0.0,0.0,2,2,4.152,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ_PCD | EP=True | R=R2 | GE=PPIQ | PCD=True | SM=1.0,619,Medicina (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ_PCD,1,1,-27.585,-27.585,-2.377,-2.377,-27.585,-27.585,-27.585,-27.585,0.0,0.0,0.0,100.0,0.0,0.0,-2.377,-2.377,-2.377,-2.377,0.0,0.0,0.0,100.0,0,0.0,-27.585,-2.377,,,,,-27.585,-2.377,-27.585,-2.377,-27.585,-2.377,0.0,0.0,0.0,0.0,2,2,25.208,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,620,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,AC,6,5,50.187,66.643,118.151,99.685,69.067,67.584,50.187,93.664,43.477,16.9,24.469,60.0,4.0,30.54,108.721,118.151,63.333,134.95,71.617,28.595,26.301,50.0,2,43.549,66.643,99.685,70.743,83.212,63.124,78.171,69.466,101.484,67.494,90.638,68.055,91.448,3.38,11.691,7.619,23.313,4,4,23.144,-1.573,-18.083,0.851,-9.047,13.743455497382195,39.005235602094245,33.1151832460733,1.505235602094246,95.29411764705881,36.53,Baixa
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,621,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,CN,6,6,47.566,55.857,86.323,55.857,50.499,51.712,10.471,73.643,63.172,22.369,44.297,60.0,4.0,46.156,56.959,62.064,10.471,86.323,75.852,26.557,46.625,60.0,3,45.406,55.857,55.857,54.637,41.718,57.121,51.584,51.484,53.33,54.775,50.622,55.247,52.457,2.417,6.19,5.637,14.139,4,4,-4.153,4.276,-6.337,-1.082,-5.235,11.256544502617805,23.821989528795807,20.15706806282722,1.505235602094246,95.29411764705881,30.41,Baixa
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,622,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,5,22.149,-2.808,44.794,16.671,-2.415,7.066,-58.651,22.149,80.8,33.037,-1367.78,75.0,2.0,60.912,34.109,34.654,16.671,56.233,39.562,17.039,49.956,75.0,2,32.6,-2.808,16.671,-13.459,23.709,-0.584,23.275,-4.87,31.798,-5.43,23.863,-3.839,23.492,5.631,6.193,12.875,15.127,4,4,29.293,-3.015,-10.246,-2.622,7.192,99.47643979057592,13.612565445026181,10.732984293193715,17.212041884816752,82.2875816993464,44.66,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,623,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,1,-18.653,-18.653,20.35,20.35,-18.653,-18.653,-18.653,-18.653,0.0,0.0,0.0,100.0,0.0,0.0,20.35,20.35,20.35,20.35,0.0,0.0,0.0,100.0,0,0.0,-18.653,20.35,,,,,-18.653,20.35,-18.653,20.35,-18.653,20.35,0.0,0.0,0.0,0.0,2,2,39.003,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,624,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,4,-20.268,-33.589,43.442,27.235,-21.187,-26.928,-40.671,9.779,50.45,22.31,-105.298,66.667,2.0,41.467,32.421,31.68,22.881,43.442,20.561,9.185,28.33,66.667,2,17.17,-33.589,27.235,-43.79,23.576,-48.384,25.911,-25.708,30.652,-37.868,26.844,-38.69,26.573,10.195,2.955,22.676,7.075,4,4,64.712,-16.681,-5.577,-4.279,-0.391,82.98429319371728,32.98429319371727,22.905759162303664,17.212041884816752,64.9673202614379,44.21,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,625,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPIQ,1,1,-40.556,-40.556,10.004,10.004,-40.556,-40.556,-40.556,-40.556,0.0,0.0,0.0,100.0,0.0,0.0,10.004,10.004,10.004,10.004,0.0,0.0,0.0,100.0,0,0.0,-40.556,10.004,,,,,-40.556,10.004,-40.556,10.004,-40.556,10.004,0.0,0.0,0.0,0.0,2,2,50.56,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,626,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,5,20.855,37.329,70.061,41.765,43.878,49.328,20.855,60.933,40.078,15.358,35.001,50.0,1.0,20.132,58.41,58.293,41.765,70.061,28.296,11.373,19.471,75.0,2,14.102,37.329,41.765,53.277,42.66,42.7,40.23,45.967,54.91,44.818,44.891,44.334,42.213,6.67,6.754,15.948,14.681,4,4,0.073,0.94,-13.519,7.489,3.126,12.434554973821987,42.27748691099477,44.764397905759154,37.56544502617801,82.2875816993464,43.87,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,627,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,53.433,53.433,53.433,53.433,53.433,53.433,53.433,53.433,0.0,0.0,0.0,100.0,0.0,0.0,53.433,53.433,53.433,53.433,0.0,0.0,0.0,100.0,0,0.0,53.433,53.433,,,,,53.433,53.433,53.433,53.433,53.433,53.433,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,628,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,-34.547,-34.547,-34.547,-34.547,-34.547,-34.547,-34.547,-34.547,0.0,0.0,0.0,100.0,0.0,0.0,-34.547,-34.547,-34.547,-34.547,0.0,0.0,0.0,100.0,0,0.0,-34.547,-34.547,,,,,-34.547,-34.547,-34.547,-34.547,-34.547,-34.547,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,629,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,5,5.198,-62.784,25.608,-29.375,11.061,16.694,-62.784,60.745,123.529,46.321,418.786,75.0,1.0,55.493,37.7,48.048,-29.375,78.776,108.151,42.454,112.609,50.0,3,67.761,-62.784,-29.375,-42.944,8.71,-69.295,-16.075,-0.94,31.258,-43.991,-1.371,-52.864,-3.682,30.811,26.874,68.355,60.633,4,4,42.62,-55.052,-39.071,18.793,28.004,2.3560209424083767,2.0942408376963373,13.743455497382195,37.56544502617801,82.2875816993464,27.61,Baixa
Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,630,Medicina Veterinária (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,11.522,11.522,23.973,23.973,11.522,11.522,11.522,11.522,0.0,0.0,0.0,100.0,0.0,0.0,23.973,23.973,23.973,23.973,0.0,0.0,0.0,100.0,0,0.0,11.522,23.973,,,,,11.522,23.973,11.522,23.973,11.522,23.973,0.0,0.0,0.0,0.0,2,2,12.451,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Museologia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,631,Museologia (Bacharelado),Darcy Ribeiro,Diurno,AC,5,5,-63.96,-79.405,42.048,19.145,-63.708,-63.96,-79.405,-45.669,33.736,12.45,-19.543,75.0,2.0,19.358,26.598,21.708,11.393,42.048,30.655,13.189,49.584,50.0,3,21.423,-79.405,19.145,-73.207,10.275,-79.151,12.536,-65.128,22.857,-74.223,16.203,-76.179,15.84,6.705,5.817,14.277,12.582,4,4,90.426,-10.515,-10.395,5.182,-2.942,55.23560209424083,47.25130890052356,45.54973821989529,17.212041884816752,82.2875816993464,49.51,Moderada
Museologia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,632,Museologia (Bacharelado),Darcy Ribeiro,Diurno,CN,3,3,-68.311,-38.902,-68.311,-38.902,-55.471,-59.2,-68.311,-38.902,29.409,15.055,-27.14,100.0,0.0,7.91,-55.471,-59.2,-68.311,-38.902,29.409,15.055,-27.14,100.0,0,7.91,-38.902,-38.902,-29.198,-29.198,-29.047,-29.047,-50.57,-50.57,-36.929,-36.929,-34.05,-34.05,10.196,10.196,21.523,21.523,4,4,0.0,18.542,18.542,1.973,1.973,59.554973821989535,51.047120418848166,53.92670157068062,74.54188481675392,49.73856209150327,57.76,Moderada
Museologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,633,Museologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-54.777,-54.777,-54.777,-54.777,-54.777,-54.777,-54.777,-54.777,0.0,0.0,0.0,100.0,0.0,0.0,-54.777,-54.777,-54.777,-54.777,0.0,0.0,0.0,100.0,0,0.0,-54.777,-54.777,,,,,-54.777,-54.777,-54.777,-54.777,-54.777,-54.777,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Museologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,634,Museologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,2,2,-86.04,-83.171,-63.772,-5.934,-84.606,-84.606,-86.04,-83.171,2.869,2.029,-2.398,100.0,0.0,0.0,-34.853,-34.853,-63.772,-5.934,57.838,40.898,-117.343,100.0,0,0.0,-83.171,-5.934,-80.302,51.904,-80.302,51.904,-84.127,-25.213,-81.976,18.165,-81.736,22.985,1.972,39.745,3.825,77.117,4,4,100.141,2.63,53.018,1.195,24.099,51.17801047120418,64.13612565445025,78.20680628272252,74.54188481675392,39.47712418300654,61.51,Alta
Museologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,635,Museologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,2,2,-51.807,-75.472,-48.412,-75.472,-63.64,-63.64,-75.472,-51.807,23.665,16.734,-26.294,100.0,0.0,0.0,-61.942,-61.942,-75.472,-48.412,27.06,19.134,-30.891,100.0,0,0.0,-75.472,-75.472,-99.137,-102.532,-99.137,-102.532,-67.584,-66.452,-85.332,-86.747,-87.304,-89.002,16.262,18.595,31.553,36.08,4,4,-1.415,-21.692,-24.805,-9.86,-11.275,58.90052356020943,54.9738219895288,78.20680628272252,74.54188481675392,39.47712418300654,61.22,Alta
Música (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,636,Música (Bacharelado),Darcy Ribeiro,Diurno,AC,4,4,-29.764,-2.409,-29.764,65.653,-12.09,-12.901,-29.764,7.205,36.969,17.38,-143.747,66.667,2.0,35.312,29.386,40.828,-29.764,65.653,95.417,41.374,140.792,100.0,0,29.176,-2.409,65.653,2.202,95.078,-0.811,86.765,-9.517,44.244,-2.634,72.935,-1.61,76.209,4.971,22.787,11.72,50.833,4,4,75.569,9.456,43.549,-0.225,7.282,87.43455497382199,44.764397905759154,29.05759162303665,17.212041884816752,64.9673202614379,48.69,Moderada
Música (Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,637,Música (Licenciatura),Darcy Ribeiro,Diurno,AC,5,5,-66.315,-15.971,-66.315,132.273,-48.315,-52.883,-66.315,-15.971,50.344,20.732,-42.91,75.0,2.0,17.323,24.625,25.412,-66.315,132.273,198.588,77.065,312.956,75.0,2,95.875,-15.971,132.273,-11.199,145.581,-7.391,151.4,-40.834,48.854,-18.849,119.527,-13.585,138.927,15.071,47.79,33.442,102.545,4,4,138.376,29.466,94.902,-2.878,-12.746,67.80104712041886,33.24607329842932,47.382198952879584,17.212041884816752,82.2875816993464,49.59,Moderada
Música (Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,638,Música (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,2,13.326,-69.94,13.326,-69.94,-28.307,-28.307,-69.94,13.326,83.266,58.878,-207.998,100.0,0.0,0.0,-28.307,-28.307,-69.94,13.326,83.266,58.878,-207.998,100.0,0,0.0,-69.94,-69.94,-111.573,-111.573,-111.573,-111.573,-42.185,-42.185,-83.818,-83.818,-90.756,-90.756,33.993,33.993,69.388,69.388,4,4,0.0,-55.511,-55.511,-13.878,-13.878,91.49214659685863,12.041884816753923,78.20680628272252,74.54188481675392,39.47712418300654,59.15,Moderada
Música (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,639,Música (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,2,2,-0.727,30.345,-0.727,41.995,14.809,14.809,-0.727,30.345,31.072,21.971,148.364,100.0,0.0,0.0,20.634,20.634,-0.727,41.995,42.722,30.209,146.404,100.0,0,0.0,30.345,41.995,61.417,84.717,61.417,84.717,19.988,27.754,43.292,59.796,45.881,63.356,21.352,29.358,41.429,56.963,4,4,16.504,28.483,39.162,12.947,17.801,6.544502617801051,49.60732984293193,78.20680628272252,74.54188481675392,39.47712418300654,49.68,Moderada
